Hello from received
18:05:53.156 > X1 :0	 X2 :0	 Y :0	 Z:0
18:06:05.388 > X1 :-21	 X2 :21	 Y :0	 Z:60
18:06:05.391 > X1 :-20	 X2 :20	 Y :0	 Z:60
18:06:05.394 > X1 :-19	 X2 :19	 Y :0	 Z:60
18:06:05.397 > X1 :-18	 X2 :18	 Y :0	 Z:60
18:06:05.399 > X1 :-17	 X2 :17	 Y :0	 Z:60
18:06:05.403 > X1 :-16	 X2 :16	 Y :0	 Z:60
18:06:05.405 > X1 :-15	 X2 :15	 Y :0	 Z:60
18:06:05.408 > X1 :-14	 X2 :14	 Y :0	 Z:60
18:06:05.410 > X1 :-13	 X2 :13	 Y :0	 Z:60
18:06:05.414 > X1 :-12	 X2 :12	 Y :0	 Z:60
18:06:05.416 > X1 :-11	 X2 :11	 Y :0	 Z:60
18:06:05.419 > X1 :-10	 X2 :10	 Y :0	 Z:60
18:06:05.422 > X1 :-9	 X2 :9	 Y :0	 Z:60
18:06:05.425 > X1 :-8	 X2 :8	 Y :0	 Z:60
18:06:05.427 > X1 :-7	 X2 :7	 Y :0	 Z:60
18:06:05.431 > X1 :-6	 X2 :6	 Y :0	 Z:60
18:06:05.433 > X1 :-5	 X2 :5	 Y :0	 Z:60
18:06:05.435 > X1 :-4	 X2 :4	 Y :0	 Z:60
18:06:05.438 > X1 :-3	 X2 :3	 Y :0	 Z:60
18:06:05.441 > X1 :-2	 X2 :2	 Y :0	 Z:60
18:06:05.444 > X1 :-1	 X2 :1	 Y :0	 Z:60
18:06:05.446 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.449 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.452 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.454 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.456 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.460 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.462 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.464 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.467 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.470 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.472 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.474 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.478 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.480 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.482 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.486 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.488 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.490 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.492 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.496 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.498 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.500 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.504 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.506 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.508 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.511 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.514 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.516 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.518 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.522 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.524 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.526 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.529 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.532 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.534 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.537 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.539 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.542 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.545 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.547 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.550 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.552 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.555 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.557 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.560 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.565 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.565 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.567 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.571 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.573 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.575 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.578 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.581 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.583 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.585 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.589 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.591 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.593 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.597 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.599 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.601 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.603 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.607 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.609 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.611 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.615 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.617 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.619 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.623 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.625 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.627 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.629 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.633 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.635 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.637 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.640 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.643 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.645 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.648 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.651 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.653 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.655 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.658 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.661 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.663 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.666 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.669 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.671 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.674 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.676 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.679 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.682 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.684 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.687 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.689 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.692 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.694 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.697 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.700 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.702 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.704 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.708 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.710 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.712 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.715 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.718 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.720 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.722 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.726 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.728 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.730 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.734 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.736 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.738 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.740 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.744 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.746 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.748 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.752 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.754 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.756 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.759 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.762 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.764 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.766 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.770 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.772 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.774 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.777 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.780 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.782 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.785 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.788 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.790 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.792 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.795 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.798 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.800 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.803 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.806 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.808 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.811 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.813 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.816 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.818 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.821 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.823 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.826 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.829 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.831 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.834 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.837 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.839 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.841 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.844 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.847 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.849 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.852 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.855 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.857 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.859 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.863 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.865 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.867 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.871 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.873 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.875 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.877 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.881 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.883 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.885 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.889 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.891 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.893 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.896 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.899 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.901 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.903 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.907 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.909 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.911 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.914 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.917 > X1 :0	 X2 :0	 Y :0	 Z:60
18:06:05.919 > X1 :-1	 X2 :1	 Y :0	 Z:60
18:06:05.922 > X1 :-2	 X2 :2	 Y :0	 Z:60
18:06:05.924 > X1 :-3	 X2 :3	 Y :0	 Z:60
18:06:05.928 > X1 :-4	 X2 :4	 Y :0	 Z:60
18:06:05.930 > X1 :-5	 X2 :5	 Y :0	 Z:60
18:06:05.932 > X1 :-6	 X2 :6	 Y :0	 Z:60
18:06:05.936 > X1 :-7	 X2 :7	 Y :0	 Z:60
18:06:05.938 > X1 :-8	 X2 :8	 Y :0	 Z:60
18:06:05.941 > X1 :-9	 X2 :9	 Y :0	 Z:60
18:06:05.944 > X1 :-10	 X2 :10	 Y :0	 Z:60
18:06:05.947 > X1 :-11	 X2 :11	 Y :0	 Z:60
18:06:05.949 > X1 :-12	 X2 :12	 Y :0	 Z:60
18:06:05.953 > X1 :-13	 X2 :13	 Y :0	 Z:60
18:06:05.955 > X1 :-14	 X2 :14	 Y :0	 Z:60
18:06:05.958 > X1 :-15	 X2 :15	 Y :0	 Z:60
18:06:05.960 > X1 :-16	 X2 :16	 Y :0	 Z:60
18:06:05.964 > X1 :-17	 X2 :17	 Y :0	 Z:60
18:06:05.966 > X1 :-18	 X2 :18	 Y :0	 Z:60
18:06:05.968 > X1 :-19	 X2 :19	 Y :0	 Z:60
18:06:05.972 > X1 :-20	 X2 :20	 Y :0	 Z:60
18:06:05.974 > X1 :-21	 X2 :21	 Y :0	 Z:60
18:06:05.977 > X1 :-22	 X2 :22	 Y :0	 Z:60
18:06:05.980 > X1 :-23	 X2 :23	 Y :0	 Z:60
18:06:05.983 > X1 :-24	 X2 :24	 Y :0	 Z:60
18:06:05.985 > X1 :-25	 X2 :25	 Y :0	 Z:60
18:06:05.989 > X1 :-26	 X2 :26	 Y :0	 Z:60
18:06:05.991 > X1 :-27	 X2 :27	 Y :0	 Z:60
18:06:05.994 > X1 :-28	 X2 :28	 Y :0	 Z:60
18:06:05.997 > X1 :-29	 X2 :29	 Y :0	 Z:60
18:06:06.000 > X1 :-30	 X2 :30	 Y :0	 Z:60
18:06:06.002 > X1 :-31	 X2 :31	 Y :0	 Z:60
18:06:06.006 > X1 :-32	 X2 :32	 Y :0	 Z:60
18:06:06.008 > X1 :-33	 X2 :33	 Y :0	 Z:60
18:06:06.011 > X1 :-34	 X2 :34	 Y :0	 Z:60
18:06:06.013 > X1 :-35	 X2 :35	 Y :0	 Z:60
18:06:06.017 > X1 :-36	 X2 :36	 Y :0	 Z:60
18:06:06.019 > X1 :-37	 X2 :37	 Y :0	 Z:60
18:06:06.022 > X1 :-38	 X2 :38	 Y :0	 Z:60
18:06:06.025 > X1 :-39	 X2 :39	 Y :0	 Z:60
18:06:06.028 > X1 :-40	 X2 :40	 Y :0	 Z:60
18:06:06.030 > X1 :-41	 X2 :41	 Y :0	 Z:60
18:06:06.034 > X1 :-42	 X2 :42	 Y :0	 Z:60
18:06:06.036 > X1 :-43	 X2 :43	 Y :0	 Z:60
18:06:06.039 > X1 :-44	 X2 :44	 Y :0	 Z:60
18:06:06.042 > X1 :-45	 X2 :45	 Y :0	 Z:60
18:06:06.045 > X1 :-46	 X2 :46	 Y :0	 Z:60
18:06:06.047 > X1 :-47	 X2 :47	 Y :0	 Z:60
18:06:06.051 > X1 :-48	 X2 :48	 Y :0	 Z:60
18:06:06.053 > X1 :-49	 X2 :49	 Y :0	 Z:60
18:06:06.055 > X1 :-50	 X2 :50	 Y :0	 Z:60
18:06:06.059 > X1 :-51	 X2 :51	 Y :0	 Z:60
18:06:06.061 > X1 :-52	 X2 :52	 Y :0	 Z:60
18:06:06.064 > X1 :-53	 X2 :53	 Y :0	 Z:60
18:06:06.066 > X1 :-54	 X2 :54	 Y :0	 Z:60
18:06:06.070 > X1 :-55	 X2 :55	 Y :0	 Z:60
18:06:06.072 > X1 :-56	 X2 :56	 Y :0	 Z:60
18:06:06.075 > X1 :-57	 X2 :57	 Y :0	 Z:60
18:06:06.078 > X1 :-58	 X2 :58	 Y :0	 Z:60
18:06:06.081 > X1 :-59	 X2 :59	 Y :0	 Z:60
18:06:06.083 > X1 :-60	 X2 :60	 Y :0	 Z:60
18:06:06.087 > X1 :-61	 X2 :61	 Y :0	 Z:60
18:06:06.089 > X1 :-62	 X2 :62	 Y :0	 Z:60
18:06:06.092 > X1 :-63	 X2 :63	 Y :0	 Z:60
18:06:06.095 > X1 :-64	 X2 :64	 Y :0	 Z:60
18:06:06.098 > X1 :-65	 X2 :65	 Y :0	 Z:60
18:06:06.100 > X1 :-66	 X2 :66	 Y :0	 Z:60
18:06:06.104 > X1 :-67	 X2 :67	 Y :0	 Z:60
18:06:06.106 > X1 :-68	 X2 :68	 Y :0	 Z:60
18:06:06.109 > X1 :-69	 X2 :69	 Y :0	 Z:60
18:06:06.112 > X1 :-70	 X2 :70	 Y :0	 Z:60
18:06:06.115 > X1 :-71	 X2 :71	 Y :0	 Z:60
18:06:06.117 > X1 :-72	 X2 :72	 Y :0	 Z:60
18:06:06.120 > X1 :-73	 X2 :73	 Y :0	 Z:60
18:06:06.123 > X1 :-74	 X2 :74	 Y :0	 Z:60
18:06:06.126 > X1 :-75	 X2 :75	 Y :0	 Z:60
18:06:06.128 > X1 :-76	 X2 :76	 Y :0	 Z:60
18:06:06.132 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.134 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.136 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.139 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.142 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.144 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.146 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.150 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.152 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.155 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.158 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.160 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.163 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.166 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.169 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.171 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.174 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.177 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.179 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.181 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.185 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.187 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.191 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.193 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.195 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.198 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.201 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.203 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.206 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.209 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.212 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.214 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.216 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.219 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.222 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.225 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.228 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.230 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.232 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.236 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.238 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.240 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.244 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.246 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.249 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.251 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.254 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.257 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.259 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.263 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.265 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.267 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.271 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.273 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.275 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.279 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.281 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.284 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.287 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.289 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.292 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.294 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.297 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.300 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.302 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.306 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.308 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.310 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.313 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.316 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.319 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.322 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.324 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.327 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.329 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.332 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.334 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.337 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.341 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.343 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.345 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.348 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.351 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.353 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.357 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.359 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.361 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.365 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.367 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.369 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.372 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.375 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.378 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.380 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.383 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.386 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.388 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.391 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.394 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.396 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.400 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.402 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.404 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.408 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.410 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.413 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.415 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.418 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.421 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.423 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.426 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.428 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.431 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.435 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.437 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.439 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.441 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.445 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.447 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.450 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.453 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.455 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.458 > X1 :-77	 X2 :77	 Y :0	 Z:60
18:06:06.461 > X1 :-77	 X2 :77	 Y :0	 Z:60
