Hello from received
15:11:49.613 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.617 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.617 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.621 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.625 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.625 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.629 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.633 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.633 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.638 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.638 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.642 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.646 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.646 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.650 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.654 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.654 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.658 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.662 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.662 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.666 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.666 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.670 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.674 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.674 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.679 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.683 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.683 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.687 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.687 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.691 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.695 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.695 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.699 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.703 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.703 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.707 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.707 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.711 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.715 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.715 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.720 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.724 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.724 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.728 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.728 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.732 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.736 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.736 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.740 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.746 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.746 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.749 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.749 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.754 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.756 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.756 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.761 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.765 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.765 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.769 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.769 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.773 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.778 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.778 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.781 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.785 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.785 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.789 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.789 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.793 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.797 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.797 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.801 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.805 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.806 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.810 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.810 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.814 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.818 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.818 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.822 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.826 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.826 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.830 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.830 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.834 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.838 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.838 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.842 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.846 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.846 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.851 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.851 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.855 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.859 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.859 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.863 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.867 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.867 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.871 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.871 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.875 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.879 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.879 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.883 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.887 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.887 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.892 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.892 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.896 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.900 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.900 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.904 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.908 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.908 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.912 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.916 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.916 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.920 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.920 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.924 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.928 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.928 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.932 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.937 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.937 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.941 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.941 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.945 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.949 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.949 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.953 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.957 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.957 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.962 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.962 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.965 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.969 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.969 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.973 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.977 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.978 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.982 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.982 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.986 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.990 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.990 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.994 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.998 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:49.998 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.002 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.002 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.006 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.010 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.010 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.014 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.018 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.019 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.023 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.023 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.027 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.031 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.031 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.035 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.039 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.039 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.043 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.043 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.047 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.051 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.051 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.055 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.059 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.059 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.064 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.064 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.068 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.072 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.072 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.076 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.080 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.080 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.084 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.084 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.089 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.092 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.092 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.097 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.100 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.100 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.105 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.105 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.109 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.113 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.113 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.117 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.121 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.121 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.125 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.125 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.132 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.133 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.133 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.137 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.141 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.141 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.145 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.150 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.150 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.154 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.154 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.158 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.162 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.162 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.166 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.170 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.170 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.174 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.174 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.178 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.182 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.182 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.186 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.190 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.191 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.195 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.195 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.199 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.203 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.203 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.207 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.211 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.211 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.215 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.215 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.219 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.223 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.223 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.227 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.231 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.232 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.236 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.236 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.240 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.244 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.244 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.248 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.252 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.252 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.256 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.256 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.260 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.264 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.264 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.268 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.272 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.272 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.277 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.277 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.281 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.285 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.285 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.289 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.293 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.293 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.297 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.297 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.301 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.305 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.305 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.309 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.313 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.313 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.317 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.317 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.322 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.326 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.326 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.330 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.334 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.334 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.338 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.338 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.342 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.346 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.346 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.350 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.354 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.354 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.358 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.362 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.363 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.367 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.367 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.371 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.375 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.375 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.379 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.383 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.383 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.387 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.387 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.391 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.395 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.395 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.399 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.404 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.404 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.408 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.408 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.412 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.416 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.416 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.420 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.425 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.425 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.428 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.428 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.432 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.438 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.438 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.441 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.444 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.445 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.449 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.449 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.453 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.458 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.458 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.461 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.465 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.465 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.469 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.469 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.474 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.477 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.477 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.481 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.485 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.486 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.490 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.490 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.494 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.498 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.498 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.502 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.506 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.506 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.510 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.510 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.514 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.518 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.518 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.522 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.526 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.526 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.530 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.530 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.534 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.539 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.539 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.543 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.547 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.547 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.551 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.551 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.555 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.559 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.559 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.563 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.567 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.567 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.571 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.571 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.576 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.580 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.580 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.584 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.588 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.588 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.592 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.592 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.596 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.600 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.600 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.604 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.608 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.608 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.612 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.616 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.616 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.621 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.621 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.625 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.629 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.629 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.633 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.637 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.637 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.641 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.641 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.645 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.649 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.649 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.653 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.657 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.658 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.662 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.662 > X1 :0	 X2 :0	 Y :0	 Z:0
15:11:50.666 > X1 :0	 X2 :0	 Y :0	 Z:0
